location,date,time,precipitation(mm),air_pressure(hPa),temperature(˚C),humidity(%),wind(m/s)
Chicago ,2022-04-27,3:00:00 AM,0,1004.8,21,22,3
Chicago ,2022-04-27,4:00:00 AM,0,1004.5,22.4,19.1,4
Chicago ,2022-04-27,5:00:00 AM,0,1004.3,23,18,6
Chicago ,2022-04-27,6:00:00 AM,0,1003.8,23.5,22.8,7
Chicago ,2022-04-27,7:00:00 AM,0,1003.5,23.4,22.8,5
Chicago ,2022-04-27,8:00:00 AM,0,1003.7,22.8,25.8,8
Chicago ,2022-04-27,9:00:00 AM,0,1004.1,21.3,27.9,8
Chicago ,2022-04-27,10:00:00 AM,0,1004.1,19.6,30.7,7
Chicago ,2022-04-27,11:00:00 AM,0,1004.9,18,32.8,4
Chicago ,2022-04-27,12:00:00 PM,0,1005.7,17.1,37.8,6
Chicago ,2022-04-27,1:00:00 PM,0,1006.6,16.4,40.6,5
Chicago ,2022-04-27,2:00:00 PM,0,1007.1,15.6,46.9,5
Chicago ,2022-04-27,3:00:00 PM,0,1007.1,14.8,48.7,2
Chicago ,2022-04-27,4:00:00 PM,0,1007,14.2,50.6,3
Chicago ,2022-04-27,5:00:00 PM,0,1006.9,13.4,52.9,3
Chicago ,2022-04-27,6:00:00 PM,0,1007.3,13.2,54.7,2
Chicago ,2022-04-27,7:00:00 PM,0,1007.8,13.1,51.7,3
Chicago ,2022-04-27,8:00:00 PM,0,1007.5,12.4,55.7,3
Chicago ,2022-04-27,9:00:00 PM,0,1007.7,11.7,52.8,4
Chicago ,2022-04-27,10:00:00 PM,0,1008.5,12.1,53.7,4
Chicago ,2022-04-27,11:00:00 PM,0,1007.4,14.8,52.5,4
Chicago ,2022-04-28,12:00:00 AM,0,1007.2,17.2,44.8,4
Chicago ,2022-04-28,1:00:00 AM,0,1007,19.3,40.9,5
Chicago ,2022-04-28,2:00:00 AM,0,1007,21.3,33.7,4
Chicago ,2022-04-28,3:00:00 AM,0,1005.5,22.9,28.9,3
Chicago ,2022-04-28,4:00:00 AM,0,1005.2,24.2,20.8,4
Chicago ,2022-04-28,5:00:00 AM,0,1004.3,25.4,18.8,5
Chicago ,2022-04-28,6:00:00 AM,0,1003.8,25.6,20.9,6
Chicago ,2022-04-28,7:00:00 AM,0,1003.6,22.6,38.8,10
Chicago ,2022-04-28,8:00:00 AM,0,1003.7,21.3,36.9,9
Chicago ,2022-04-28,9:00:00 AM,0,1003.9,20.2,35.8,6
Chicago ,2022-04-28,10:00:00 AM,0,1004,19.1,38.9,5
Chicago ,2022-04-28,11:00:00 AM,0,1004.5,19,39.7,5
Chicago ,2022-04-28,12:00:00 PM,0,1004.8,18.6,53.6,6
Chicago ,2022-04-28,1:00:00 PM,0,1004.5,17.7,55.9,10
Chicago ,2022-04-28,2:00:00 PM,0,1004.2,16.9,56.9,7
Chicago ,2022-04-28,3:00:00 PM,0,1004.6,16.3,58.7,7
Chicago ,2022-04-28,4:00:00 PM,0,1004.5,14.8,71.5,8
Chicago ,2022-04-28,5:00:00 PM,0,1005,13.7,87.7,6
Chicago ,2022-04-28,6:00:00 PM,4,1004,12.9,91.8,8
Chicago ,2022-04-28,7:00:00 PM,0,1004.1,11.9,92.4,6
Chicago ,2022-04-28,8:00:00 PM,0,1004.1,11.2,94.8,8
Chicago ,2022-04-28,9:00:00 PM,0,1004.3,10.8,94.8,8
Chicago ,2022-04-28,10:00:00 PM,0,1004.8,10.7,94.8,8
Chicago ,2022-04-28,11:00:00 PM,0,1005.2,11,92.9,7
Chicago ,2022-04-29,12:00:00 AM,12,1005.5,11.6,81.8,8
Chicago ,2022-04-29,1:00:00 AM,0,1005.7,12.4,70.5,10
Chicago ,2022-04-29,2:00:00 AM,0,1005.3,14.6,65.9,8
Chicago ,2022-04-29,3:00:00 AM,0,1005.6,15.7,58.5,6
Chicago ,2022-04-29,4:00:00 AM,0,1005.4,16.1,58.6,7
Chicago ,2022-04-29,5:00:00 AM,0,1005.9,15.5,55.7,5
Chicago ,2022-04-29,6:00:00 AM,0,1005.9,15.7,55.8,4
Chicago ,2022-04-29,7:00:00 AM,0,1005.9,15.9,57.8,6
Chicago ,2022-04-29,8:00:00 AM,0,1006.3,15.4,58.8,6
Chicago ,2022-04-29,9:00:00 AM,0,1006.4,15,57.6,4
Chicago ,2022-04-29,10:00:00 AM,0,1006.5,14.7,58.7,5
Chicago ,2022-04-29,11:00:00 AM,0,1007.3,14.4,56.6,5
Chicago ,2022-04-29,12:00:00 PM,0,1008.7,13.9,57.7,7
Chicago ,2022-04-29,1:00:00 PM,0,1009.3,13,61.6,6
Chicago ,2022-04-29,2:00:00 PM,0,1009.8,12.3,62.7,5
Chicago ,2022-04-29,3:00:00 PM,0,1009.9,11.6,64.8,6
Chicago ,2022-04-29,4:00:00 PM,0,1009.8,11.1,65.6,7
Chicago ,2022-04-29,5:00:00 PM,0,1009.9,10.5,68.7,6
Chicago ,2022-04-29,6:00:00 PM,0,1009.6,10.8,67.8,6
Chicago ,2022-04-29,7:00:00 PM,0,1009.5,11,66.5,4
Chicago ,2022-04-29,8:00:00 PM,0,1009.3,10.9,67.8,5
Chicago ,2022-04-29,9:00:00 PM,0,1009.4,10.9,69.8,3
Chicago ,2022-04-29,10:00:00 PM,0,1009.1,11.4,66.5,4
Chicago ,2022-04-29,11:00:00 PM,0,1009.1,12.2,64.9,3
Chicago ,2022-04-30,12:00:00 AM,0,1009,13.3,63.8,3
Chicago ,2022-04-30,1:00:00 AM,0,1008.6,14.9,57.5,3
Chicago ,2022-04-30,2:00:00 AM,0,1008,16.3,56.7,5
Chicago ,2022-04-30,3:00:00 AM,0,1007.2,16.6,54.9,7
Chicago ,2022-04-30,4:00:00 AM,0,1006.6,16.8,54.6,6
Chicago ,2022-04-30,5:00:00 AM,0,1006.3,16.9,52.7,9
Chicago ,2022-04-30,6:00:00 AM,0,1005.8,15.8,61.8,11
Chicago ,2022-04-30,7:00:00 AM,0,1005.5,14.8,63.7,8
Chicago ,2022-04-30,8:00:00 AM,0,1004.3,14.8,63.7,7
Chicago ,2022-04-30,9:00:00 AM,0,1004.7,13.6,67.5,11
Chicago ,2022-04-30,10:00:00 AM,0,1005,12.6,71.6,6
Chicago ,2022-04-30,11:00:00 AM,0,1005,12,78.6,5
Chicago ,2022-04-30,12:00:00 PM,0,1005.8,11.7,82.9,5
Chicago ,2022-04-30,1:00:00 PM,0,1006.2,11.4,85.7,6
Chicago ,2022-04-30,2:00:00 PM,0,1006.2,11.3,85.7,6
Chicago ,2022-04-30,3:00:00 PM,0,1005.9,10.9,73.7,6
Chicago ,2022-04-30,4:00:00 PM,0,1005.6,10.3,66.8,4
Chicago ,2022-04-30,5:00:00 PM,0,1005.4,9.8,66.7,4
Chicago ,2022-04-30,6:00:00 PM,0,1004.9,9.5,67.5,4
Chicago ,2022-04-30,7:00:00 PM,0,1004.4,8.6,72.8,2
Chicago ,2022-04-30,8:00:00 PM,0,1004,8.1,74.8,2
Chicago ,2022-04-30,9:00:00 PM,0,1004.2,7.9,77.4,2
Chicago ,2022-04-30,10:00:00 PM,0,1004.2,8.5,79.7,2
Chicago ,2022-04-30,11:00:00 PM,0,1004.2,11,65.5,3
Chicago ,2022-05-01,12:00:00 AM,0,1003.9,13.2,57.9,4
Chicago ,2022-05-01,1:00:00 AM,0,1003.7,15.3,48.8,4
Chicago ,2022-05-01,2:00:00 AM,0,1003.3,17.2,28.9,8
Chicago ,2022-05-01,3:00:00 AM,0,1002.9,17.6,29.1,12
Chicago ,2022-05-01,4:00:00 AM,0,1002.1,18.6,24.1,8
Chicago ,2022-05-01,5:00:00 AM,0,1001.7,18.5,23,13
Chicago ,2022-05-01,6:00:00 AM,0,1001,18.8,25,12
Chicago ,2022-05-01,7:00:00 AM,0,1000.7,18.9,28.8,8
Chicago ,2022-05-01,8:00:00 AM,0,1000.6,16.9,35.9,8
Chicago ,2022-05-01,9:00:00 AM,0,1000.5,15.9,36.9,7
Chicago ,2022-05-01,10:00:00 AM,0,1000.6,14.6,49.6,8
Chicago ,2022-05-01,11:00:00 AM,0,1000.9,13.9,57.7,7
Chicago ,2022-05-01,12:00:00 PM,0,1001.6,13.1,65.6,6
Chicago ,2022-05-01,1:00:00 PM,0,1001.8,12.5,69.6,5
Chicago ,2022-05-01,2:00:00 PM,0,1002.1,12,74.4,5
Chicago ,2022-05-01,3:00:00 PM,0,1002.1,11.5,76.9,4
Chicago ,2022-05-01,4:00:00 PM,0,1002.2,10.8,78.4,3
Chicago ,2022-05-01,5:00:00 PM,0,1002.3,10.4,80.5,2
Chicago ,2022-05-01,6:00:00 PM,0,1002.1,9.9,83.8,1
Chicago ,2022-05-01,7:00:00 PM,0,1001.9,9.7,87.9,1
Chicago ,2022-05-01,8:00:00 PM,0,1002,9.3,91,2
Chicago ,2022-05-01,9:00:00 PM,0,1002.1,9.3,91.6,2
Chicago ,2022-05-01,10:00:00 PM,0,1002.7,10.3,92.9,3
Chicago ,2022-05-01,11:00:00 PM,0,1003.1,11.3,86.9,3
Chicago ,2022-05-02,12:00:00 AM,0,1003.1,13.3,76.7,4
Chicago ,2022-05-02,1:00:00 AM,0,1002.9,15.1,59.6,4
Chicago ,2022-05-02,2:00:00 AM,0,1003,16.5,40.7,7
Chicago ,2022-05-02,3:00:00 AM,0,1002.8,17.4,31.9,8
Chicago ,2022-05-02,4:00:00 AM,0,1002.5,18.2,33.8,7
Chicago ,2022-05-02,5:00:00 AM,0,1002.2,18.2,31.9,8
Chicago ,2022-05-02,6:00:00 AM,0,1001.8,19,28.8,8
Chicago ,2022-05-02,7:00:00 AM,0,1001.7,18.5,28.1,5
Chicago ,2022-05-02,8:00:00 AM,0,1002.2,18.6,31.8,6
Chicago ,2022-05-02,9:00:00 AM,0,1002.5,17.7,35.9,7
Chicago ,2022-05-02,10:00:00 AM,0,1003.3,16.3,37.8,6
Chicago ,2022-05-02,11:00:00 AM,0,1004.1,14.9,42.9,4
Chicago ,2022-05-02,12:00:00 PM,0,1005.1,14.4,46.9,6
Chicago ,2022-05-02,1:00:00 PM,0,1005.5,13.9,55.7,6
Chicago ,2022-05-02,2:00:00 PM,0,1005.8,13.4,52.9,6
Chicago ,2022-05-02,3:00:00 PM,0,1006.4,12.4,54.5,5
Chicago ,2022-05-02,4:00:00 PM,0,1006.8,11.5,58.7,3
Chicago ,2022-05-02,5:00:00 PM,0,1006.8,10.7,60.6,2
Chicago ,2022-05-02,6:00:00 PM,0,1007.2,10.1,64.9,3
Chicago ,2022-05-02,7:00:00 PM,0,1007.5,9.8,64.8,1
Chicago ,2022-05-02,8:00:00 PM,0,1007.6,9.5,68.5,1
Chicago ,2022-05-02,9:00:00 PM,0,1008.2,9.2,69.9,3
Chicago ,2022-05-02,10:00:00 PM,0,1008.8,9.7,74.5,2
Chicago ,2022-05-02,11:00:00 PM,0,1009.1,12.1,74.4,4
Chicago ,2022-05-03,12:00:00 AM,0,1009.5,14.1,58.5,5
Chicago ,2022-05-03,1:00:00 AM,0,1009.4,16.3,45.8,5
Chicago ,2022-05-03,2:00:00 AM,0,1009.4,17.8,36.7,7
Chicago ,2022-05-03,3:00:00 AM,0,1008.9,19.1,27.8,8
Chicago ,2022-05-03,4:00:00 AM,0,1008.6,19.4,29.8,10
Chicago ,2022-05-03,5:00:00 AM,0,1008.4,20.2,25.1,8
Chicago ,2022-05-03,6:00:00 AM,0,1008.2,20.5,25,8
Chicago ,2022-05-03,7:00:00 AM,0,1007.9,20.7,26.9,7
Chicago ,2022-05-03,8:00:00 AM,0,1008.1,19.8,26.8,8
Chicago ,2022-05-03,9:00:00 AM,0,1007.9,18.8,29.8,7
Chicago ,2022-05-03,10:00:00 AM,0,1008.1,16.8,36.9,7
Chicago ,2022-05-03,11:00:00 AM,0,1008.5,15.1,40.8,5
Chicago ,2022-05-03,12:00:00 PM,0,1008.9,14.2,41.8,4
Chicago ,2022-05-03,1:00:00 PM,0,1009.3,13.8,44.7,5
Chicago ,2022-05-03,2:00:00 PM,0,1009.4,13.4,45.6,5
Chicago ,2022-05-03,3:00:00 PM,0,1009.4,12.7,47.7,1
Chicago ,2022-05-03,4:00:00 PM,0,1009.3,12.1,51.8,3
Chicago ,2022-05-03,5:00:00 PM,0,1008.9,11.6,47.8,3
Chicago ,2022-05-03,6:00:00 PM,0,1008.9,11,48.6,3
Chicago ,2022-05-03,7:00:00 PM,0,1008.7,10.7,52.6,3
Chicago ,2022-05-03,8:00:00 PM,0,1008.8,10.3,58.8,3
Chicago ,2022-05-03,9:00:00 PM,0,1008.9,10.1,60.9,3
Chicago ,2022-05-03,10:00:00 PM,0,1009.3,10.7,61.9,3
Chicago ,2022-05-03,11:00:00 PM,0,1009.4,14,52.7,4
Chicago ,2022-05-04,12:00:00 AM,0,1009.5,16.6,41.9,4
Chicago ,2022-05-04,1:00:00 AM,0,1009.3,18.9,34.7,4
Chicago ,2022-05-04,2:00:00 AM,0,1009,21.2,31.8,5
Chicago ,2022-05-04,3:00:00 AM,0,1008.6,22.8,32.8,8
Chicago ,2022-05-04,4:00:00 AM,0,1008,24.3,34.8,7
Chicago ,2022-05-04,5:00:00 AM,0,1007.6,25.1,34.8,9
Chicago ,2022-05-04,6:00:00 AM,0,1007.1,24.8,34.7,9
Chicago ,2022-05-04,7:00:00 AM,0,1006.9,24.3,34.8,9
Chicago ,2022-05-04,8:00:00 AM,0,1007,23.7,34.9,8
Chicago ,2022-05-04,9:00:00 AM,0,1007.1,22.3,36.7,9
Chicago ,2022-05-04,10:00:00 AM,0,1007.3,20.9,39.7,6
Chicago ,2022-05-04,11:00:00 AM,0,1007.8,19.8,42.8,6
Chicago ,2022-05-04,12:00:00 PM,0,1008.4,18.8,45.8,3
Chicago ,2022-05-04,1:00:00 PM,0,1009,17.9,44.7,4
Chicago ,2022-05-04,2:00:00 PM,0,1009.3,16.8,42.8,5
Chicago ,2022-05-04,3:00:00 PM,0,1009.4,16,42.9,3
Chicago ,2022-05-04,4:00:00 PM,0,1009.2,15.2,45.8,2
Chicago ,2022-05-04,5:00:00 PM,0,1009.3,14.9,46.7,2
Chicago ,2022-05-04,6:00:00 PM,0,1009,14.2,45.8,1
Chicago ,2022-05-04,7:00:00 PM,0,1009.1,13.7,45.7,1
Chicago ,2022-05-04,8:00:00 PM,0,1009.2,12.8,48.8,3
Chicago ,2022-05-04,9:00:00 PM,0,1009.5,12.5,55.7,3
Chicago ,2022-05-04,10:00:00 PM,0,1009.7,12.9,57.8,3
Chicago ,2022-05-04,11:00:00 PM,0,1010,15.9,55.8,3
Chicago ,2022-05-05,12:00:00 AM,0,1010.1,18.4,35.8,5
Chicago ,2022-05-05,1:00:00 AM,0,1010.4,20.3,30.7,5
Chicago ,2022-05-05,2:00:00 AM,0,1010.3,21.9,34.8,6
Chicago ,2022-05-05,3:00:00 AM,0,1009.8,22.8,35.8,6
Chicago ,2022-05-05,4:00:00 AM,0,1009,23.9,35.9,5
Chicago ,2022-05-05,5:00:00 AM,0,1008.2,24.8,33.8,4
Chicago ,2022-05-05,6:00:00 AM,0,1007.4,25.7,32.9,5
Chicago ,2022-05-05,7:00:00 AM,0,1006.6,25.2,37.8,5
Chicago ,2022-05-05,8:00:00 AM,0,1006.1,24.7,38.9,7
Chicago ,2022-05-05,9:00:00 AM,0,1006.2,23.1,46.7,7
Chicago ,2022-05-05,10:00:00 AM,0,1006.3,20.5,53.7,8
Chicago ,2022-05-05,11:00:00 AM,0,1006.8,19.2,58.6,9
Chicago ,2022-05-05,12:00:00 PM,0,1007.2,18.4,61.6,5
Chicago ,2022-05-05,1:00:00 PM,0,1007.5,17.5,61.8,1
Chicago ,2022-05-05,2:00:00 PM,0,1007.5,16.8,65.9,1
Chicago ,2022-05-05,3:00:00 PM,0,1007.5,16.2,68.5,1
Chicago ,2022-05-05,4:00:00 PM,0,1007.5,15.8,71.7,0
Chicago ,2022-05-05,5:00:00 PM,0,1007.6,15.5,74.5,3
Chicago ,2022-05-05,6:00:00 PM,0,1007.3,14.8,76.4,3
Chicago ,2022-05-05,7:00:00 PM,0,1007.2,14.3,77.9,3
Chicago ,2022-05-05,8:00:00 PM,0,1006.9,13.9,78.9,3
Chicago ,2022-05-05,9:00:00 PM,0,1007,13.8,81.5,3
Chicago ,2022-05-05,10:00:00 PM,0,1007.2,14.6,80.6,3
Chicago ,2022-05-05,11:00:00 PM,0,1007,17.4,71.5,3
Chicago ,2022-05-06,12:00:00 AM,0,1006.9,19.9,61.5,4
Chicago ,2022-05-06,1:00:00 AM,0,1006.8,21.7,59.6,5
Chicago ,2022-05-06,2:00:00 AM,0,1006.5,22.7,53.9,8
Chicago ,2022-05-06,3:00:00 AM,0,1006.5,23.7,50.8,7
Chicago ,2022-05-06,4:00:00 AM,0,1006.1,25.2,44.9,7
Chicago ,2022-05-06,5:00:00 AM,0,1005.4,24.6,45.9,8
Chicago ,2022-05-06,6:00:00 AM,0,1004.9,24.9,45.7,6
Chicago ,2022-05-06,7:00:00 AM,0,1004.6,25.1,44.9,8
Chicago ,2022-05-06,8:00:00 AM,0,1004.5,24.6,48.7,8
Chicago ,2022-05-06,9:00:00 AM,0,1004.4,22.9,52.9,7
Chicago ,2022-05-06,10:00:00 AM,0,1005.1,21.2,64.7,8
Chicago ,2022-05-06,11:00:00 AM,0,1005.2,19.6,77.7,6
Chicago ,2022-05-06,12:00:00 PM,0,1005.8,18.8,79.6,5
Chicago ,2022-05-06,1:00:00 PM,0,1005.9,18.1,85.9,6
Chicago ,2022-05-06,2:00:00 PM,0,1005.7,17.9,85.9,5
Chicago ,2022-05-06,3:00:00 PM,0,1005.9,17.8,85.8,5
Chicago ,2022-05-06,4:00:00 PM,0,1005.9,17.8,85.8,4
Chicago ,2022-05-06,5:00:00 PM,0,1005.9,17.3,89.7,6
Chicago ,2022-05-06,6:00:00 PM,0,1005.7,16.7,88.5,4
Chicago ,2022-05-06,7:00:00 PM,0,1005.8,16.5,90.8,4
Chicago ,2022-05-06,8:00:00 PM,0,1005.8,16.1,92.6,6
Chicago ,2022-05-06,9:00:00 PM,0,1005.6,16.2,90.8,3
Chicago ,2022-05-06,10:00:00 PM,0,1006.2,15.6,89.6,6
Chicago ,2022-05-06,11:00:00 PM,0,1006.9,15.3,90.8,7
Chicago ,2022-05-07,12:00:00 AM,1,1007.1,15.7,87.9,5
Chicago ,2022-05-07,1:00:00 AM,0,1007.4,17.1,76.8,5
Chicago ,2022-05-07,2:00:00 AM,0,1007.4,19.1,57.8,8
Chicago ,2022-05-07,3:00:00 AM,0,1006.9,21.2,36.9,6
Chicago ,2022-05-07,4:00:00 AM,0,1006.1,22.7,25.8,9
Chicago ,2022-05-07,5:00:00 AM,0,1005.8,22.6,22.8,10
Chicago ,2022-05-07,6:00:00 AM,0,1005.6,22.7,22,8
Chicago ,2022-05-07,7:00:00 AM,0,1005.7,22.4,18,9
Chicago ,2022-05-07,8:00:00 AM,0,1005.8,21.9,21.9,5
Chicago ,2022-05-07,9:00:00 AM,0,1005.8,20.7,25,5
Chicago ,2022-05-07,10:00:00 AM,0,1006.5,19.6,27.8,5
Chicago ,2022-05-07,11:00:00 AM,0,1007,18.8,29.8,5
Chicago ,2022-05-07,12:00:00 PM,0,1007.7,18.3,31.7,8
Chicago ,2022-05-07,1:00:00 PM,0,1008.3,17.4,34.8,2
Chicago ,2022-05-07,2:00:00 PM,0,1008.4,16.6,35.8,3
Chicago ,2022-05-07,3:00:00 PM,0,1008.5,15.8,34.8,6
Chicago ,2022-05-07,4:00:00 PM,0,1009,16.3,44.8,6
Chicago ,2022-05-07,5:00:00 PM,0,1008.7,16.2,42.6,7
Chicago ,2022-05-07,6:00:00 PM,0,1008.7,15.8,41.6,6
Chicago ,2022-05-07,7:00:00 PM,0,1008.5,15.5,41.8,5
Chicago ,2022-05-07,8:00:00 PM,0,1008.9,15.1,42.6,5
Chicago ,2022-05-07,9:00:00 PM,0,1009.5,15,42.9,5
Chicago ,2022-05-07,10:00:00 PM,0,1010.1,15,42.9,4
Chicago ,2022-05-07,11:00:00 PM,0,1010.3,15.4,42.7,4
Chicago ,2022-05-08,12:00:00 AM,0,1009.9,15.8,40.7,5
Chicago ,2022-05-08,1:00:00 AM,0,1010,16.8,40.8,4
Chicago ,2022-05-08,2:00:00 AM,0,1010.3,17.3,37.8,4
Chicago ,2022-05-08,3:00:00 AM,0,1009.3,17.8,35.9,4
Chicago ,2022-05-08,4:00:00 AM,0,1009.4,18.2,36.8,2
Chicago ,2022-05-08,5:00:00 AM,0,1008.5,17.8,37.7,3
Chicago ,2022-05-08,6:00:00 AM,0,1008.1,17.6,38.7,5
Chicago ,2022-05-08,7:00:00 AM,0,1007.4,17.7,39.9,6
Chicago ,2022-05-08,8:00:00 AM,0,1007,17.2,40.9,4
Chicago ,2022-05-08,9:00:00 AM,0,1007.2,16.6,42.8,7
Chicago ,2022-05-08,10:00:00 AM,0,1007.5,15.3,52.7,8
Chicago ,2022-05-08,11:00:00 AM,0,1008.2,13.4,74.7,8
Chicago ,2022-05-08,12:00:00 PM,1,1008.6,12.3,82.4,5
Chicago ,2022-05-08,1:00:00 PM,0,1008.9,11.9,88.7,7
Chicago ,2022-05-08,2:00:00 PM,0,1008.6,11.8,88.7,6
Chicago ,2022-05-08,3:00:00 PM,0,1008.3,11.7,86.9,5
Chicago ,2022-05-08,4:00:00 PM,0,1008.2,11.6,82.9,6
Chicago ,2022-05-08,5:00:00 PM,0,1007.8,11.5,82.9,4
Chicago ,2022-05-08,6:00:00 PM,1,1008.3,11.5,80.7,4
Chicago ,2022-05-08,7:00:00 PM,0,1008.5,11.4,79.6,2
Chicago ,2022-05-08,8:00:00 PM,0,1008.8,11.4,81.8,4
Chicago ,2022-05-08,9:00:00 PM,0,1009,11.1,82.9,4
Chicago ,2022-05-08,10:00:00 PM,0,1009.5,11.6,82.9,4
Chicago ,2022-05-08,11:00:00 PM,0,1009.8,13.9,75.8,4
Chicago ,2022-05-09,12:00:00 AM,0,1009.7,15.8,65.7,4
Chicago ,2022-05-09,1:00:00 AM,0,1009.5,17.9,54.8,4
Chicago ,2022-05-09,2:00:00 AM,0,1009.3,19.3,48.9,5
Chicago ,2022-05-09,3:00:00 AM,0,1008.5,21.1,43.7,4
Chicago ,2022-05-09,4:00:00 AM,0,1007.7,22.7,33.9,7
Chicago ,2022-05-09,5:00:00 AM,0,1006.9,23.8,32.8,5
Chicago ,2022-05-09,6:00:00 AM,0,1006.3,24.2,32.7,7
Chicago ,2022-05-09,7:00:00 AM,0,1005.8,25,31.8,5
Chicago ,2022-05-09,8:00:00 AM,0,1005.6,24.9,31.8,5
Chicago ,2022-05-09,9:00:00 AM,0,1005.6,23.9,33.8,3
Chicago ,2022-05-09,10:00:00 AM,0,1005.6,22.8,34.9,4
Chicago ,2022-05-09,11:00:00 AM,0,1006.5,20.8,49.6,4
Chicago ,2022-05-09,12:00:00 PM,0,1007.5,18.8,51.8,5
Chicago ,2022-05-09,1:00:00 PM,0,1007.7,18,53.8,2
Chicago ,2022-05-09,2:00:00 PM,0,1007.6,17.3,55.8,2
Chicago ,2022-05-09,3:00:00 PM,0,1007.6,16.8,57.6,3
Chicago ,2022-05-09,4:00:00 PM,0,1007.3,16,58.6,2
Chicago ,2022-05-09,5:00:00 PM,0,1007.3,15.4,61.7,2
Chicago ,2022-05-09,6:00:00 PM,0,1007.5,14.9,64.6,2
Chicago ,2022-05-09,7:00:00 PM,0,1007.6,14.5,65.9,2
Chicago ,2022-05-09,8:00:00 PM,0,1007.5,14,64.9,3
Chicago ,2022-05-09,9:00:00 PM,0,1007.5,13.6,61.7,4
Chicago ,2022-05-09,10:00:00 PM,0,1008,14.2,57.7,4
Chicago ,2022-05-09,11:00:00 PM,0,1008.3,15.5,50.6,5
Chicago ,2022-05-10,12:00:00 AM,0,1008,18.7,40.7,5
Chicago ,2022-05-10,1:00:00 AM,0,1007.6,20.9,36.8,4
Chicago ,2022-05-10,2:00:00 AM,0,1007.2,22,29.9,5
Chicago ,2022-05-10,3:00:00 AM,0,1006.4,23.9,22.8,4
Chicago ,2022-05-10,4:00:00 AM,0,1005.7,24.8,22.9,5
Chicago ,2022-05-10,5:00:00 AM,0,1004.8,25.3,17,5
Chicago ,2022-05-10,6:00:00 AM,0,1004,25.8,18,4
Chicago ,2022-05-10,7:00:00 AM,0,1003.4,26.1,19.8,3
Chicago ,2022-05-10,8:00:00 AM,0,1003.1,25.2,19.9,4
Chicago ,2022-05-10,9:00:00 AM,0,1003.1,24.2,24.9,4
Chicago ,2022-05-10,10:00:00 AM,0,1003.5,22.1,26.9,7
Chicago ,2022-05-10,11:00:00 AM,0,1004.1,20.6,30.8,7
Chicago ,2022-05-10,12:00:00 PM,0,1004.5,20.1,31.8,4
Chicago ,2022-05-10,1:00:00 PM,0,1005,19.5,34.9,5
Chicago ,2022-05-10,2:00:00 PM,0,1005.2,19,39.7,4
Chicago ,2022-05-10,3:00:00 PM,0,1004.9,18.3,45.7,3
Chicago ,2022-05-10,4:00:00 PM,0,1004.8,17.7,42.8,4
Chicago ,2022-05-10,5:00:00 PM,0,1005.1,17.4,48.7,4
Chicago ,2022-05-10,6:00:00 PM,0,1004.8,17.1,52.8,2
Chicago ,2022-05-10,7:00:00 PM,0,1004.7,17,48.6,2
Chicago ,2022-05-10,8:00:00 PM,0,1004.6,16.8,49.9,3
Chicago ,2022-05-10,9:00:00 PM,0,1005.1,17,55.7,4
Chicago ,2022-05-10,10:00:00 PM,0,1005.5,17.1,59.7,5
Chicago ,2022-05-10,11:00:00 PM,0,1005.7,18.1,59.9,5
Chicago ,2022-05-11,12:00:00 AM,0,1005.7,19.6,48.6,4
Chicago ,2022-05-11,1:00:00 AM,0,1005.5,21.3,43.8,4
Chicago ,2022-05-11,2:00:00 AM,0,1005.4,22.3,39.8,4
Chicago ,2022-05-11,3:00:00 AM,0,1005.2,23,36.9,5
Chicago ,2022-05-11,4:00:00 AM,0,1004.8,23.8,36.9,6
Chicago ,2022-05-11,5:00:00 AM,0,1004,24.4,35.8,3
Chicago ,2022-05-11,6:00:00 AM,0,1003.8,24.9,37.7,7
Chicago ,2022-05-11,7:00:00 AM,0,1003.4,24.3,39.9,7
Chicago ,2022-05-11,8:00:00 AM,0,1003.7,22.9,42.8,7
Chicago ,2022-05-11,9:00:00 AM,0,1003.6,21.2,47.8,7
Chicago ,2022-05-11,10:00:00 AM,0,1003.8,19.8,52.8,5
Chicago ,2022-05-11,11:00:00 AM,0,1004.2,18.6,53.6,5
Chicago ,2022-05-11,12:00:00 PM,0,1004.6,17.8,57.9,5
Chicago ,2022-05-11,1:00:00 PM,0,1005.3,17,62.5,6
Chicago ,2022-05-11,2:00:00 PM,0,1005.1,16.7,62.9,5
Chicago ,2022-05-11,3:00:00 PM,0,1004.6,16.6,63.7,3
Chicago ,2022-05-11,4:00:00 PM,0,1004.1,16.2,64.9,1
Chicago ,2022-05-11,5:00:00 PM,0,1004.1,15.9,66.6,3
Chicago ,2022-05-11,6:00:00 PM,0,1003.7,15.5,67.9,2
Chicago ,2022-05-11,7:00:00 PM,0,1003.2,15,71.5,2
Chicago ,2022-05-11,8:00:00 PM,0,1003.4,14.6,71.9,1
Chicago ,2022-05-11,9:00:00 PM,0,1003.3,14.2,72.8,3
Chicago ,2022-05-11,10:00:00 PM,0,1003.3,14.8,72.5,4
Chicago ,2022-05-11,11:00:00 PM,0,1003.1,16.8,63.7,2
Chicago ,2022-05-12,12:00:00 AM,0,1002.7,19.1,58.6,4
Chicago ,2022-05-12,1:00:00 AM,0,1002.2,21.7,51.9,3
Chicago ,2022-05-12,2:00:00 AM,0,1001.8,23.5,45.9,3
Chicago ,2022-05-12,3:00:00 AM,0,1001,25.2,39.9,3
